,,,,,,,,,6.02E+23,,1.20E+02,N*,1000,,,,,,,kJ/mol,J /K/mol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,391,CH3,H2CN,,HCN,CH4,,,7.70E-12,,,,7.70E-12,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,392,C2H,H2CN,,HCN,C2H2,,,7.70E-12,,,,7.70E-12,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C2H3,H2CN,,HCN,C2H4,,,7.70E-12,,,,7.70E-12,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C2H5,H2CN,,HCN,C2H6,,,7.70E-12,,,,7.70E-12,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sulfur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S,M,S2,,M,,1.40E-30,,,,1.40E-30,Fowles et al 1972; upper limit Langford and Oldershaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S,M,S2,,M,,2.80E-33,-1.00,,,8.40E-34,Fair and Thrush 1969 in Ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S,M,S2,,M,,5.20E-35,0,-900,,1.28E-34,same as O+O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S,M,S2,,M,,1.00E-32,-2,0,,9.00E-34,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S,M,S2,,M,,1.18E-29,0,0,,1.18E-29,Nicholas et al. 1979; Moses-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S,M,S2,,M,,5.00E-32,,-900,,1.23E-31,Moses 2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S,M,S2,,M,,2.96E-33,-1.00,0,,8.87E-34,3X O + O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S,M,S2,,M,,1.00E-32,-2.00,0,,9.00E-34,"3X O + O, version 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,393,S,S,M,S2,,M,,2.00E-33,,-205.6784575,1.42E+19,2.46E-33,Du 2008 theory,"Du, S.Y.; Francisco, J.S.; Shepler, B.C.; Peterson, K.A. (2008). Determination of the rate constant for sulfur recombination by quasiclassical trajectory calculations. {\em J. Chem. Phys. 128,}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,S,S,M,S2,,M,,2.30E-14,,-414.9653089,,3.48E-14,Du 2008 theory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S2,,M,S,S,M,5.118E+04,9.00E-09,,5.06E+04,1.36E+19,9.18E-31,"2008 Du, S.Y.; Francisco, J.S.; Shepler, B.C.; Peterson, K.A.",Determination of the rate constant for sulfur recombination by quasiclassical trajectory calculations. J. Chem. Phys. 128 pages unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,394,S2,,M,S,S,M,,3.47E-08,-0.58,5.13E+04,,8.78E-31,reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,S2,,M,S,S,M,,4.00E+11,-0.58,5.11E+04,,1.25E-11,reverse of Du et al 2008 k_infty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S2,M,S3,,M,,1.00E-31,-2,,5.56E+21,9.00E-33,"fast, Langford & Oldershaw 1973",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S2,M,S3,,M,,1.00E-31,0,,,1.00E-31,Moses-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,395,S,S2,M,S3,,M,,1.11E-30,-2,,5.00E+20,1.00E-31,Moses 2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,S,S2,M,S3,,M,,5.00E-11,,,,5.00E-11,high pressure assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S2,M,S3,,M,,1.00E-31,,,5.00E+20,1.00E-31,Mars program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S2,M,S3,,M,,1.00E-30,-2,,5.56E+20,9.00E-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S3,,M,S2,S,M,3.241E+04,1.00E-09,,3.24E+04,,8.41E-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S3,,M,S2,S,M,,9.00E-09,,4.02E+04,,3.13E-26,at 1500 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,396,S3,,M,S2,S,M,,1.50E-07,,2.94E+04,5.86E+20,2.56E-20,reverse of R253 k0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,S3,,M,S2,S,M,,8.10E+14,,3.16E+04,,1.50E+01,rverse of R253 k_infty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,397,S,S3,,S2,S2,,,5.00E-11,,,,5.00E-11,"fast, Langford & Oldershaw 1973",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S3,,S2,S2,,,4.00E-11,,,,4.00E-11,Moses-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S3,,S2,S2,,,8.00E-11,,,,8.00E-11,Moses 2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S2,S2,,S3,S,,,4.00E-11,,2.16E+04,,1.67E-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,398,S2,S2,,S3,S,,,1.00E-11,,1.92E+04,,4.59E-20,reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S3,M,S4,,M,,1.11E-30,-2,,,1.00E-31,Moses 2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,399,S,S3,M,S4,,M,,1.10E-31,-2,,5.05E+21,9.90E-33,whats uesed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,S,S3,M,S4,,M,,5.00E-11,,,,5.00E-11,whats uesed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,S3,M,S4,,M,,1.00E-30,,,,1.00E-30,Mars program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S4, ,M,S3,S,M,,9.00E-09,,3.38E+04,,1.88E-23,at 1400 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400,S4, ,M,S3,S,M,,5.00E-08,,3.06E+04,6.02E+21,2.49E-21,reverse of k0 R255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,S4, ,M,S3,S,M,,2.30E+14,,3.28E+04,,1.28E+00,reverse of kinfty R255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,401,S2,S2,M,S4,,M,,1.00E-30,-2.00,,,9.00E-32,whats used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S2,S2,M,S4,,M,,2.80E-31,,,,2.80E-31,Baulch et al 1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S2,S2,M,S4,,M,,4.42E-31,-3.00,,,1.19E-32,(kind of a lower limit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S2,S2,M,S4,,M,,2.20E-30,-8,,,1.44E-34,better fit to data in Baulch et al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S2,S2,M,S4,,M,,2.20E-29,0,,,2.20E-29,Nicholas et al 1979; Moses-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S2,S2,M,S4,,M,,4.00E-31,,-9.00E+02,,9.84E-31,Moses-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S2,S2,M,S4,,M,,1.00E-10,0,,,1.00E-10,Moses-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,S2,S2,M,S4,,M,,3.00E-11,0,,3.33E+20,3.00E-11,whats used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S4, ,M,S2,S2,M,1.53E+04,0.000000003,,1.53E+04,,6.81E-16,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,402,S4, ,M,S2,S2,M,,5.70E-04,-3.25,1.50E+04,,3.48E-12,reverse of R213 k0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,S4, ,M,S2,S2,M,,9.00E+14,,1.36E+04,3.20E+20,1.12E+09,reverse of R213 kinfty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S4, ,M,S2,S2,M,,9.00E-09,,14600,,4.11E-15,at 1200 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S4,,M,S4L,,M,,9.00E-09,,14600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S4, ,M,S2,S2,M,,9.00E-09,,29200,,1.87E-21,must break 2 bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S4L,,M,S2,S2,M,,9.00E-09,,14600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S4L,,M,S4,,M,,7.00E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,403,S4,S,,S3,S2,,,4.00E-11,,5.00E+02,,2.43E-11,Moses-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,404,S2,S3,,S4,S,,,2.40E-11,,18460.00,,2.31E-19,reverse  of 381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,405,S3,S3,,S2,S4,,,5.00E-11,,5.00E+02,,3.03E-11,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S3,S3,,S2,S4,,,5.00E-11,,5.00E+02,,3.03E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S2,S4,,S3,S3,,,5.00E-11,,2.16E+03,,5.76E-12,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,406,S2,S4,,S3,S3,,,2.50E-11,,1.74E+03,,4.39E-12,correct reverse of assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S4,S4,M,S8,,M,,2.20E-30,-8.00,,,1.44E-34,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,407,S4,S4,M,S8,,M,,1.00E-29,-2.00,,,9.00E-31,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S4,S4,M,S8,,M,,4.00E-11,0.00,,,4.00E-11,Moses-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,S4,S4,M,S8,,M,,3.00E-11,0,,3.33E+19,3.00E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S8,,M,S4,S4,M,1.89E+04,0.000000003,,1.89E+04,,1.91E-17,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S8,,M,S4,S4,M,,9.00E-09,,1.78E+04,,1.76E-16,at 800 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S8,,M,S4,S4,M,,9.00E-09,,35500,,3.44E-24,must break 2 bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,408,S8,,M,S4,S4,M,,3.10E+16,,16135,,3.05E+09,reverse of R214 kinfty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S8,,M,S4,S4,M,,6.00E-01,-3.80,18000,3.24E+19,9.42E-11,reverse of R214 k0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,409,S,H,M,HS,,M,,1.00E-32,,,,1.00E-32,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,H,M,HS,,M,,1.00E-11,,,,1.00E-11,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,410,HS,,M,S,H,M,4.200E+04,4.86E-09,,4.23E+04,,2.15E-27,consistent with assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,,M,S,H,M,,4.86E+12,,4.23E+04,,2.15E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,S,,H,S2,,,2.25E-10,0.50,0,,4.11E-10,Millar 1992??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,S,,H,S2,,,4.00E-11,,,,,"NIST (Schofield 1973, factor 5)","Schofield, K.  Evaluated chemical kinetic rate constants for various gas phase reactions.  J. Phys. Chem. Ref. Data 2, 25 - 84 (1973)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,S,,H,S2,,,4.50E-11,0.50,0,,8.22E-11,"300 K 1970 in Ar, Mihelcic Von B and Schindler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,S,,H,S2,,,<5e-12,,,,,"295 K in H2S, Nicholas et al. 1979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,S,,H,S2,,,3.00E-12,,,,,"Moses-95, assumption based on Nicholas et al 1979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,S,,H,S2,,,1.00E-11,0.50,,,1.83E-11,assumed rate in Mars code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,411,HS,S,,H,S2,,,1.00E-11,,,,1.00E-11,"analogy to R14, R159, R161, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, H   ,S2  ,,HS  ,S   ,,,2.25E-10,0.50,8.36E+03,,9.66E-14,Millar 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, H   ,S2  ,,HS  ,S   ,,,3.60E-10,0.50,9.08E+03,,7.53E-14,reverse of Mihelic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, H   ,S2  ,,HS  ,S   ,,,7.60E-11,-0.45,9.08E+03,,5.06E-15,reverse of Moses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,412, H   ,S2  ,,HS  ,S   ,,,2.53E-10,-0.45,9.08E+03,,1.69E-14,reverse of my assumed rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, H   ,S2  ,M,HSS,,M,,1.08E+18,-2.84,8.38E+02,,,"Sendt, K.; Jazbec, M.; Haynes, B.S. 2002","Chemical kinetic modeling of the H/S system: H2S thermolysis and H-2 sulfidation. Proc. Combust. Inst. 29, 2439 - 2446",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H   ,HS  ,,S   ,H2  ,,,2.50E-11,0.00,0.00E+00,,2.50E-11,Millar 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H   ,HS  ,,S   ,H2  ,,,1.70E-11,0.00,0.00E+00,,1.70E-11,NIST,"Tiee, J.J.; Wampler, F.B.; Oldenborg, R.C.; Rice, W.W., Spectroscopy and reaction kinetics of HS radicals, Chem Phys Lett., vol. 82 (no pages?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H   ,HS  ,,S   ,H2  ,,,1.10E-11,,,,,Langford and Oldershaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H   ,HS  ,,S   ,H2  ,,,3.00E-11,,,,,Schofield 1973 review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H   ,HS  ,,S   ,H2  ,,,2.16E-11,0.00,0.00E+00,,2.16E-11,Nicholas et al 1979; Moses-95,"Nicholas, J.E.; Amodio, C.A.; Baker, M.J. Kinetics and Mechanism of the Decomposition of H2S, CH3SH and (CH3)2S in a Radio-frequency Pulse Discharge. J. Chem. Soc. Faraday Trans. 1, 75, 1868-1880 (1979)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H   ,HS  ,,S   ,H2  ,,,6.30E-11,,,,6.30E-11,reverse of my compromise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,413,H   ,HS  ,,S   ,H2  ,,,2.00E-11,0.70,,,4.65E-11,this is nce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, S   ,H2  ,,H   ,HS  ,,,1.03E-10,0.13,9.62E+03,,8.00E-15,Millar 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,414, S   ,H2  ,,H   ,HS  ,,,5.30E-11,0.95,9.92E+03,,8.18E-15,reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, S   ,H2  ,,H   ,HS  ,,,1.42E-10,0.00,1.02E+04,,5.28E-15,reverse of Nicholas 1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,H2,,H,HS,,,2.24E-10,,9.71E+03,,1.36E-14,Shiina et al 1998. 910-1660 K,"Shiina, H., Miyoshi, A., Matsui, H. (1998). Investigation on the insertion channel in the S(3P) + H2 reaction.  {\em J. Phys. Chem. A 102,} 3556 - 3559.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,H2,,H,HS,,,9.96E-10,,1.21E+04,,5.28E-15,Woiki et al 1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,H2,,H,HS,,,3.00E-10,,1.02E+04,,1.12E-14,compromise that fits both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,415,HS,HS,,H2,S2,,,1.30E-11,,2.00E+04,,2.68E-20,reversible reaction rates by analogy to H2+O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,416,H2,S2,,HS,HS,,,8.00E-10,-0.21,3.90E+04,,7.17E-27,reversible reaction rates by analogy to H2+O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,417,HS,S2,,H,S3,,,1.63E-13,0.92,10140,,1.95E-17,reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,S2,,H,S3,,,1.80E-12,,1.10E+04,,3.01E-17,better reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,418,H,S3,,HS,S2,,,5.00E-11,,5.00E+02,,3.03E-11,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H,S3,,HS,S2,,,1.00E-11,,0.00E+00,,1.00E-11,Moses-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,419,HS,S3,,H,S4,,,1.10E-13,1.41,8416,,1.33E-16,reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,S3,,H,S4,,,4.20E-12,,9.97E+03,,1.96E-16,improved reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,420,H,S4,,HS,S3,,,5.00E-11,,5.00E+02,,3.03E-11,assumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H,S4,,HS,S3,,,1.00E-11,,0.00E+00,,1.00E-11,Moses-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, O   ,HS  ,,S,OH,,,1.00E-12,0.00,4.00E+03,,1.83E-14,Millar 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,421, O   ,HS  ,,S,OH,,,1.73E-11,0.67,9.56E+02,,1.49E-11,"Schofield, K. (1973)",Evaluated chemical kinetic rate constants for various gas phase reactions,"J. Phys. Chem. Ref. Data 2, 25 - 84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, O   ,HS  ,,S,OH,,,6.60E-13,,,,,Sendt K Haynes B (2006) theory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,OH,, O   ,HS  ,,,1.00E-12,0.00,1.31E+04,,2.03E-18,reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S,OH,, O   ,HS  ,,,2.25E-10,,1.13E+04,,2.78E-15,reverse of Scofield 1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,422,S,OH,, O   ,HS  ,,,2.33E-11,0.86,9.99E+03,,3.01E-15,reverse of Scofield 1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,423,HS,OH,,H2O,S,,,4.00E-12,0.00,2.40E+02,,3.15E-12,set equal to OH + OH R7,no records found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,OH,,H2O,S,,,1.00E-11,0.00,0.00E+00,,1.00E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,424,S,H2O,,HS,OH,,,8.50E-11,0.02,18050,,1.26E-18,reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
